fecha,hora,id_agente,tipo_operacion,monto,distrito,canal
2026-03-12,11:16,227,depósito,4850.9,SJL,caja
2026-03-12,8:20,234,retiro,1128.24,Los Olivos,web
2026-03-12,18:08,215,retiro,1080.87,Miraflores,web
2026-03-12,12:47,144,depósito,3310.1,Los Olivos,caja
2026-03-12,9:50,123,retiro,415.4,San Isidro,caja
2026-03-12,16:51,161,depósito,4860.32,San Isidro,caja
2026-03-12,15:55,068,retiro,907.54,Lima Centro,caja
2026-03-12,16:32,180,depósito,3063.24,SJL,app
2026-03-12,9:34,026,retiro,2567.3,Lima Centro,caja
2026-03-12,10:16,054,retiro,3023.66,San Isidro,web
2026-03-12,12:35,130,retiro,4004.54,San Isidro,web
2026-03-12,10:42,199,retiro,182.21,Los Olivos,caja
2026-03-12,17:47,232,depósito,93.58,Surco,caja
2026-03-12,12:45,166,retiro,93.97,Surco,caja
2026-03-12,15:26,005,retiro,658.89,SJL,web
2026-03-12,13:53,226,depósito,4244.47,SJL,caja
2026-03-12,13:09,102,retiro,964.15,Lima Centro,caja
2026-03-12,15:19,073,retiro,339.0,Miraflores,app
2026-03-12,18:58,005,depósito,1428.2,Los Olivos,web
2026-03-12,16:39,010,depósito,3272.32,Lima Centro,app
2026-03-12,15:26,028,retiro,4159.12,SJL,caja
2026-03-12,15:08,125,retiro,4878.19,Callao,app
2026-03-12,17:40,197,depósito,3076.46,SJL,caja
2026-03-12,9:48,090,depósito,4962.01,Miraflores,web
2026-03-12,10:21,043,depósito,2568.45,San Isidro,app
2026-03-12,12:32,178,depósito,1113.93,Los Olivos,app
2026-03-12,17:09,165,retiro,933.07,Callao,caja
2026-03-12,15:36,084,depósito,2525.05,Lima Centro,web
2026-03-12,13:34,197,retiro,659.87,Callao,caja
2026-03-12,14:06,021,retiro,2993.42,Callao,web
2026-03-12,15:45,083,depósito,250.26,San Isidro,app
2026-03-12,16:50,162,retiro,4756.37,San Isidro,app
2026-03-12,12:29,233,depósito,4869.94,Lima Centro,web
2026-03-12,8:05,159,depósito,3967.56,Callao,caja
2026-03-12,11:17,131,depósito,3651.31,Los Olivos,web
2026-03-12,14:53,012,retiro,4223.99,Surco,caja
2026-03-12,11:31,130,retiro,790.31,Surco,app
2026-03-12,14:09,017,retiro,1716.08,Los Olivos,web
2026-03-12,17:08,004,depósito,949.52,Miraflores,app
2026-03-12,18:10,226,depósito,4406.11,Miraflores,app
2026-03-12,18:21,035,retiro,3266.68,Lima Centro,web
2026-03-12,8:23,052,retiro,144.15,Miraflores,caja
2026-03-12,17:20,111,depósito,2114.6,San Isidro,caja
2026-03-12,15:42,062,retiro,3078.02,Miraflores,web
2026-03-12,12:39,172,depósito,33.34,Callao,caja
2026-03-12,10:47,111,depósito,256.62,San Isidro,caja
2026-03-12,17:13,143,depósito,2961.29,Callao,caja
2026-03-12,8:27,127,depósito,2419.66,San Isidro,app
2026-03-12,16:11,132,depósito,2593.86,Miraflores,web
2026-03-12,13:26,022,depósito,155.34,SJL,app
2026-03-12,17:05,184,retiro,1035.93,Lima Centro,web
2026-03-12,17:40,111,retiro,3236.71,Callao,app
2026-03-12,18:33,082,depósito,2218.23,Lima Centro,web
2026-03-12,17:40,179,retiro,1635.91,Los Olivos,caja
2026-03-12,18:35,087,depósito,2626.92,Surco,caja
2026-03-12,8:56,171,depósito,4848.1,Los Olivos,web
2026-03-12,9:40,231,retiro,3889.59,Los Olivos,app
2026-03-12,12:42,096,depósito,1207.45,Los Olivos,caja
2026-03-12,16:30,179,depósito,2816.24,SJL,web
2026-03-12,11:11,130,depósito,4083.59,Lima Centro,web
