fecha,hora,id_agente,tipo_operacion,monto,distrito,canal
2026-03-13,15:37,228,retiro,2311.02,San Isidro,app
2026-03-13,17:32,073,depósito,1428.68,Los Olivos,app
2026-03-13,8:00,229,retiro,3546.74,Surco,caja
2026-03-13,14:44,233,depósito,911.67,Callao,web
2026-03-13,14:40,177,depósito,360.77,Miraflores,app
2026-03-13,10:54,216,retiro,1423.91,Los Olivos,caja
2026-03-13,11:46,206,retiro,1258.26,Los Olivos,caja
2026-03-13,17:27,063,retiro,3749.08,SJL,caja
2026-03-13,14:54,115,depósito,3719.2,Lima Centro,web
2026-03-13,14:27,194,depósito,3071.87,Surco,caja
2026-03-13,18:06,234,retiro,2181.23,Los Olivos,web
2026-03-13,14:42,094,depósito,664.39,Surco,caja
2026-03-13,10:23,067,retiro,2153.73,Surco,web
2026-03-13,18:26,188,retiro,4819.09,San Isidro,app
2026-03-13,13:26,230,retiro,3940.4,SJL,web
2026-03-13,10:24,161,retiro,508.32,Miraflores,web
2026-03-13,9:34,054,depósito,3367.97,Miraflores,web
2026-03-13,10:47,139,depósito,4053.01,San Isidro,app
2026-03-13,15:56,072,retiro,2028.37,Miraflores,app
2026-03-13,18:14,022,retiro,1771.46,Callao,caja
2026-03-13,18:30,063,retiro,547.24,SJL,caja
2026-03-13,14:17,068,retiro,2458.06,Surco,caja
2026-03-13,16:41,068,retiro,4075.43,SJL,app
2026-03-13,17:43,196,depósito,1812.72,Surco,app
2026-03-13,16:14,004,depósito,89.05,Los Olivos,web
2026-03-13,9:33,068,depósito,1569.23,SJL,web
2026-03-13,10:10,068,retiro,673.83,Lima Centro,app
2026-03-13,13:29,134,depósito,1239.16,Lima Centro,web
2026-03-13,8:34,014,retiro,127.64,Miraflores,web
2026-03-13,14:45,002,retiro,4971.99,Surco,web
2026-03-13,8:33,006,depósito,201.09,SJL,web
2026-03-13,10:48,012,depósito,577.55,Miraflores,caja
2026-03-13,12:40,130,retiro,3871.21,Miraflores,web
2026-03-13,12:14,197,depósito,4575.93,San Isidro,caja
2026-03-13,11:53,183,retiro,4752.43,Surco,app
2026-03-13,14:06,064,depósito,1285.37,Surco,web
2026-03-13,14:17,002,retiro,1785.15,Surco,app
2026-03-13,10:39,089,retiro,246.29,Callao,caja
2026-03-13,15:44,077,retiro,764.76,Miraflores,web
2026-03-13,17:21,162,retiro,264.23,Surco,caja
2026-03-13,10:09,202,depósito,3743.56,Lima Centro,app
2026-03-13,18:26,021,depósito,1192.91,Callao,app
2026-03-13,8:44,158,depósito,2016.9,Los Olivos,caja
2026-03-13,18:00,110,depósito,1693.69,Surco,app
2026-03-13,15:32,071,depósito,1071.21,Lima Centro,web
2026-03-13,16:00,133,retiro,4250.7,Miraflores,caja
2026-03-13,17:24,121,depósito,2412.86,Surco,app
2026-03-13,16:53,128,depósito,3296.09,Surco,web
2026-03-13,9:31,066,depósito,357.31,SJL,web
2026-03-13,9:34,116,depósito,4753.02,Los Olivos,web
2026-03-13,16:09,219,retiro,721.5,Miraflores,caja
2026-03-13,12:15,116,retiro,4259.81,Los Olivos,web
2026-03-13,10:48,012,retiro,4578.56,Surco,web
2026-03-13,11:21,209,retiro,3224.7,San Isidro,caja
2026-03-13,13:32,072,retiro,3386.56,Miraflores,caja
2026-03-13,9:44,040,retiro,3161.73,SJL,caja
