fecha,hora,id_agente,tipo_servicio,monto,distrito,caja
2026-03-06,9:08,201,pago de luz,126.08,SJL,11
2026-03-06,15:18,221,pago de servicio,9.77,Callao,14
2026-03-06,10:36,068,pago de luz,25.57,Miraflores,8
2026-03-06,8:41,208,pago de agua,34.98,Surco,12
2026-03-06,15:41,119,pago de agua,281.1,SJL,13
2026-03-06,11:40,166,pago de servicio,190.75,Lima Centro,12
2026-03-06,18:18,187,pago de gas,201.61,SJL,16
2026-03-06,9:35,008,pago de gas,166.68,Surco,20
2026-03-06,14:57,099,pago de gas,59.42,Lima Centro,17
2026-03-06,9:15,090,pago de luz,241.6,Surco,14
2026-03-06,9:36,036,pago de gas,183.22,Los Olivos,7
2026-03-06,18:06,149,pago de servicio,130.21,Surco,14
2026-03-06,17:14,223,pago de agua,210.05,Callao,16
2026-03-06,8:51,125,pago de agua,30.2,Surco,17
2026-03-06,12:41,188,pago de agua,105.63,Callao,13
2026-03-06,8:09,002,pago de agua,241.86,Miraflores,16
2026-03-06,11:38,178,pago de servicio,255.29,Los Olivos,3
2026-03-06,17:35,035,pago de luz,162.6,Miraflores,9
2026-03-06,10:02,147,pago de luz,113.83,SJL,7
2026-03-06,8:52,023,pago de servicio,175.1,Los Olivos,15
2026-03-06,12:46,205,pago de agua,172.69,SJL,2
2026-03-06,9:48,079,pago de servicio,19.24,Miraflores,18
2026-03-06,13:51,092,pago de luz,227.57,SJL,19
2026-03-06,12:16,101,pago de gas,82.98,Callao,14
2026-03-06,11:24,018,pago de servicio,147.15,Los Olivos,6
2026-03-06,9:34,224,pago de luz,16.59,Miraflores,20
2026-03-06,11:51,126,pago de gas,154.08,Surco,8
2026-03-06,15:43,110,pago de luz,235.65,SJL,19
