fecha,hora,id_agente,tipo_servicio,monto,distrito,caja
2026-02-24,17:23,179,pago de agua,37.01,Lima Centro,12
2026-02-24,16:01,033,pago de servicio,264.95,San Isidro,3
2026-02-24,15:00,054,pago de luz,283.13,Lima Centro,18
2026-02-24,14:07,135,pago de servicio,113.93,San Isidro,13
2026-02-24,14:44,214,pago de luz,107.94,Miraflores,9
2026-02-24,11:28,186,pago de servicio,279.67,Miraflores,20
2026-02-24,8:09,221,pago de agua,168.69,Callao,17
2026-02-24,11:25,021,pago de servicio,127.66,Miraflores,5
2026-02-24,8:32,013,pago de agua,261.08,Miraflores,19
2026-02-24,18:10,177,pago de agua,239.04,San Isidro,7
2026-02-24,16:26,016,pago de agua,167.28,SJL,1
2026-02-24,10:37,125,pago de servicio,249.84,Lima Centro,2
2026-02-24,18:36,095,pago de agua,24.06,Lima Centro,14
2026-02-24,11:52,071,pago de luz,140.34,Miraflores,1
2026-02-24,15:38,077,pago de servicio,70.76,Lima Centro,4
2026-02-24,9:30,070,pago de servicio,73.81,Los Olivos,9
2026-02-24,9:22,013,pago de luz,115.09,Lima Centro,1
2026-02-24,10:28,127,pago de servicio,46.22,Los Olivos,17
2026-02-24,11:36,083,pago de gas,199.09,SJL,19
2026-02-24,12:32,166,pago de servicio,253.62,Miraflores,9
2026-02-24,9:48,096,pago de agua,146.98,SJL,4
2026-02-24,11:40,056,pago de luz,150.97,SJL,3
2026-02-24,15:46,134,pago de servicio,275.18,Surco,2
2026-02-24,10:28,006,pago de agua,178.2,Lima Centro,4
2026-02-24,17:53,166,pago de gas,175.09,Lima Centro,12
2026-02-24,18:59,209,pago de gas,270.92,Surco,20
2026-02-24,16:44,130,pago de servicio,55.13,Los Olivos,7
2026-02-24,13:23,093,pago de servicio,118.64,Callao,15
2026-02-24,15:19,073,pago de luz,230.61,SJL,13
2026-02-24,15:07,128,pago de servicio,77.32,SJL,6
2026-02-24,8:04,151,pago de gas,271.01,Surco,14
2026-02-24,8:51,139,pago de agua,7.02,Miraflores,20
2026-02-24,18:19,073,pago de servicio,154.24,Lima Centro,14
