fecha,hora,id_agente,tipo_operacion,monto,distrito,canal
2026-03-09,10:25,022,depósito,3568.85,San Isidro,app
2026-03-09,15:39,188,depósito,2191.56,San Isidro,app
2026-03-09,9:12,180,retiro,4285.14,Callao,caja
2026-03-09,17:37,106,retiro,565.48,Miraflores,caja
2026-03-09,12:49,024,depósito,4476.65,Surco,web
2026-03-09,15:42,024,depósito,3089.35,Los Olivos,caja
2026-03-09,13:23,142,depósito,4059.18,Los Olivos,caja
2026-03-09,13:18,016,retiro,2986.26,Los Olivos,caja
2026-03-09,8:00,059,retiro,860.92,Surco,web
2026-03-09,11:40,136,retiro,2947.35,Callao,app
2026-03-09,13:12,188,depósito,785.48,San Isidro,caja
2026-03-09,13:25,072,depósito,2530.98,Los Olivos,web
2026-03-09,16:02,113,retiro,3156.54,SJL,caja
2026-03-09,15:28,124,retiro,1718.24,SJL,caja
2026-03-09,8:10,084,depósito,977.01,Surco,caja
2026-03-09,17:31,171,retiro,2672.95,Surco,app
2026-03-09,13:31,224,retiro,3049.81,Callao,web
2026-03-09,17:47,206,retiro,91.97,Los Olivos,caja
2026-03-09,14:37,033,depósito,4401.59,Los Olivos,web
2026-03-09,12:03,155,retiro,1169.55,Miraflores,app
2026-03-09,11:45,195,depósito,1057.56,Miraflores,web
2026-03-09,10:36,211,depósito,3426.63,Lima Centro,caja
2026-03-09,17:50,077,retiro,4541.79,Surco,caja
2026-03-09,11:06,128,retiro,3998.39,SJL,app
2026-03-09,16:33,020,depósito,812.11,Lima Centro,web
2026-03-09,17:37,097,depósito,3082.88,Miraflores,app
2026-03-09,16:18,050,retiro,4153.25,SJL,app
2026-03-09,17:12,057,retiro,4810.29,Surco,web
2026-03-09,10:40,105,depósito,1176.84,Callao,caja
2026-03-09,17:01,064,depósito,1019.03,Callao,caja
2026-03-09,8:12,007,retiro,2963.03,Lima Centro,app
2026-03-09,18:08,211,depósito,1943.89,Los Olivos,web
2026-03-09,15:43,195,retiro,699.04,Los Olivos,caja
2026-03-09,12:34,159,depósito,3692.43,Los Olivos,app
2026-03-09,11:25,067,retiro,1304.15,SJL,caja
2026-03-09,11:16,189,depósito,1052.64,Los Olivos,caja
2026-03-09,16:08,223,depósito,3415.53,Surco,app
2026-03-09,10:02,043,retiro,1811.55,Callao,web
2026-03-09,12:52,084,retiro,1841.47,Callao,web
2026-03-09,15:10,204,retiro,3582.56,Callao,caja
2026-03-09,18:39,232,depósito,1457.11,Miraflores,web
2026-03-09,12:01,120,depósito,2529.08,Surco,caja
2026-03-09,13:12,159,depósito,137.56,Lima Centro,app
2026-03-09,13:18,027,depósito,3303.15,Surco,app
2026-03-09,16:20,210,retiro,1402.23,Miraflores,app
2026-03-09,17:35,007,depósito,3687.11,SJL,app
2026-03-09,18:40,229,depósito,1265.33,Los Olivos,caja
2026-03-09,15:15,233,retiro,901.55,SJL,app
2026-03-09,9:45,027,retiro,3161.92,Callao,app
2026-03-09,9:27,196,depósito,787.01,Callao,caja
2026-03-09,17:46,011,depósito,86.04,Surco,app
2026-03-09,16:18,166,retiro,1306.07,Lima Centro,app
2026-03-09,10:50,118,depósito,2266.02,Los Olivos,caja
2026-03-09,18:49,051,depósito,4815.64,San Isidro,app
2026-03-09,15:13,005,depósito,3972.89,Miraflores,web
2026-03-09,9:09,075,depósito,3281.92,SJL,web
2026-03-09,8:19,178,depósito,4328.87,Miraflores,app
2026-03-09,15:45,212,depósito,964.52,Lima Centro,web
2026-03-09,9:02,043,retiro,4468.68,San Isidro,caja
2026-03-09,8:29,030,depósito,3916.5,San Isidro,app
2026-03-09,17:30,177,depósito,3831.74,Callao,app
2026-03-09,12:33,116,depósito,2217.82,Surco,app
2026-03-09,13:47,055,retiro,3591.75,Callao,caja
2026-03-09,18:18,181,retiro,968.86,Miraflores,caja
2026-03-09,10:54,208,depósito,4513.29,Miraflores,web
2026-03-09,12:13,103,depósito,291.68,Surco,web
2026-03-09,18:06,216,depósito,271.46,Lima Centro,web
2026-03-09,11:30,010,depósito,194.45,Lima Centro,web
2026-03-09,18:03,094,retiro,4137.97,SJL,caja
2026-03-09,17:30,170,retiro,1913.4,Miraflores,caja
2026-03-09,8:15,097,retiro,3711.7,Lima Centro,caja
2026-03-09,11:48,223,depósito,20.12,Los Olivos,web
2026-03-09,10:42,014,retiro,360.86,Los Olivos,web
2026-03-09,10:11,117,retiro,3595.15,Callao,app
2026-03-09,18:21,139,depósito,3814.78,Callao,caja
2026-03-09,10:47,029,retiro,642.64,Miraflores,caja
2026-03-09,17:18,108,retiro,4380.3,San Isidro,web
2026-03-09,8:31,209,depósito,1753.41,Surco,web
2026-03-09,9:57,074,retiro,2687.71,Miraflores,caja
2026-03-09,11:04,008,depósito,4648.03,Lima Centro,caja
2026-03-09,8:11,102,retiro,4720.35,Surco,web
2026-03-09,10:57,149,depósito,2176.73,SJL,caja
2026-03-09,13:38,001,retiro,3052.79,Lima Centro,app
2026-03-09,18:58,039,retiro,2262.75,Los Olivos,caja
