fecha,hora,id_agente,tipo_operacion,monto,distrito,canal
2026-03-27,9:05,142,depósito,3234.76,San Isidro,web
2026-03-27,11:12,218,retiro,4311.18,SJL,app
2026-03-27,18:16,230,depósito,2978.79,Los Olivos,app
2026-03-27,10:00,111,retiro,3953.74,SJL,caja
2026-03-27,17:50,208,retiro,1070.0,Callao,app
2026-03-27,18:12,061,depósito,3869.87,Los Olivos,caja
2026-03-27,8:51,175,retiro,3558.4,Miraflores,caja
2026-03-27,11:39,206,depósito,2740.02,Callao,app
2026-03-27,11:32,192,depósito,1288.16,SJL,web
2026-03-27,11:33,022,retiro,4526.45,Lima Centro,web
2026-03-27,9:14,195,retiro,2178.23,Callao,caja
2026-03-27,15:49,145,depósito,4939.13,Surco,app
2026-03-27,11:40,097,retiro,2658.76,SJL,app
2026-03-27,12:13,183,depósito,2730.79,Callao,web
2026-03-27,12:48,080,depósito,556.94,SJL,caja
2026-03-27,10:15,008,retiro,1761.79,Los Olivos,app
2026-03-27,17:20,030,depósito,1421.67,Lima Centro,web
2026-03-27,11:22,031,retiro,550.87,SJL,web
2026-03-27,10:28,137,depósito,1714.88,SJL,web
2026-03-27,10:38,018,retiro,2576.14,Lima Centro,app
2026-03-27,18:19,047,retiro,1805.75,Lima Centro,app
2026-03-27,16:44,056,retiro,3686.74,Lima Centro,app
2026-03-27,9:46,076,retiro,538.19,Los Olivos,web
2026-03-27,9:19,049,retiro,438.01,Surco,app
2026-03-27,16:11,038,retiro,2219.56,San Isidro,app
2026-03-27,9:10,027,retiro,99.28,Lima Centro,caja
2026-03-27,14:31,155,depósito,3274.26,Lima Centro,app
2026-03-27,9:56,052,retiro,2658.65,Callao,app
2026-03-27,15:27,170,retiro,2668.59,Surco,web
2026-03-27,12:06,230,retiro,3038.79,Surco,web
2026-03-27,13:08,025,retiro,1831.8,Callao,app
2026-03-27,17:55,014,retiro,529.72,Miraflores,caja
2026-03-27,8:53,104,retiro,2199.21,Lima Centro,web
2026-03-27,8:55,168,retiro,146.22,Los Olivos,caja
2026-03-27,17:30,117,depósito,4721.98,Los Olivos,caja
2026-03-27,12:22,116,retiro,1937.76,Los Olivos,app
2026-03-27,9:45,097,depósito,2491.17,SJL,caja
2026-03-27,15:51,053,depósito,4788.2,SJL,web
2026-03-27,13:50,103,retiro,4826.94,Callao,web
2026-03-27,17:00,075,retiro,692.54,Callao,app
2026-03-27,11:46,222,depósito,406.01,Los Olivos,app
2026-03-27,16:04,210,retiro,3670.98,Miraflores,caja
2026-03-27,9:00,078,retiro,4450.76,Surco,caja
2026-03-27,10:04,108,retiro,3667.66,Miraflores,web
2026-03-27,16:47,191,retiro,1262.6,Lima Centro,caja
2026-03-27,18:16,029,depósito,2899.31,Lima Centro,web
2026-03-27,10:13,171,retiro,4964.61,San Isidro,caja
2026-03-27,15:55,137,retiro,199.8,SJL,caja
2026-03-27,14:43,153,depósito,2829.97,SJL,web
2026-03-27,18:23,118,retiro,3337.06,San Isidro,web
2026-03-27,18:43,002,retiro,4079.25,Los Olivos,web
2026-03-27,11:33,057,depósito,2959.17,Los Olivos,caja
2026-03-27,15:19,019,depósito,1239.4,Callao,web
2026-03-27,10:11,197,depósito,2126.18,Los Olivos,caja
2026-03-27,17:49,201,retiro,4933.45,SJL,app
2026-03-27,13:20,173,depósito,3268.98,Los Olivos,caja
2026-03-27,16:14,054,depósito,858.71,Lima Centro,web
2026-03-27,10:04,109,retiro,2261.12,Los Olivos,web
2026-03-27,17:48,063,depósito,1680.88,San Isidro,caja
2026-03-27,9:03,045,depósito,4829.71,Surco,web
2026-03-27,13:27,091,depósito,3922.66,Miraflores,caja
2026-03-27,13:11,215,depósito,1776.12,Surco,web
2026-03-27,13:54,084,depósito,3772.76,Surco,caja
2026-03-27,9:49,112,retiro,3798.24,Callao,app
2026-03-27,14:04,057,depósito,57.41,Los Olivos,app
2026-03-27,10:15,066,depósito,3932.39,Callao,caja
2026-03-27,12:28,176,retiro,2522.19,Miraflores,caja
2026-03-27,17:46,179,retiro,3587.1,Callao,app
2026-03-27,18:02,208,depósito,1205.82,Callao,caja
2026-03-27,18:42,053,depósito,1125.6,Callao,web
2026-03-27,13:33,105,retiro,2727.01,SJL,web
2026-03-27,8:36,162,retiro,1172.57,Los Olivos,app
2026-03-27,10:19,226,depósito,1782.95,Callao,web
2026-03-27,11:23,049,retiro,3431.87,Miraflores,caja
2026-03-27,15:19,220,depósito,2594.54,Miraflores,web
2026-03-27,18:57,060,retiro,2464.99,Lima Centro,caja
2026-03-27,16:57,019,depósito,1514.73,Callao,app
2026-03-27,10:02,204,depósito,3698.66,Miraflores,app
2026-03-27,12:03,025,depósito,2258.5,Callao,web
2026-03-27,15:33,022,depósito,617.15,Los Olivos,caja
2026-03-27,12:04,043,depósito,982.98,Surco,web
2026-03-27,15:21,194,depósito,1152.44,Miraflores,caja
2026-03-27,14:08,110,depósito,2883.46,Lima Centro,web
2026-03-27,13:17,060,depósito,3154.83,Lima Centro,caja
2026-03-27,10:50,129,depósito,2515.2,San Isidro,caja
2026-03-27,8:30,100,retiro,4702.42,Los Olivos,web
2026-03-27,18:11,145,depósito,4020.0,Surco,web
2026-03-27,16:13,194,depósito,2408.19,Callao,web
2026-03-27,17:24,218,retiro,3160.91,Callao,caja
2026-03-27,18:06,078,retiro,298.08,Miraflores,caja
2026-03-27,18:51,040,depósito,555.98,Miraflores,app
2026-03-27,15:20,131,retiro,576.79,Los Olivos,web
2026-03-27,17:54,006,retiro,1605.92,Callao,app
2026-03-27,13:19,220,depósito,816.13,SJL,web
2026-03-27,17:19,181,retiro,1749.2,Lima Centro,app
2026-03-27,12:07,130,retiro,289.61,Miraflores,web
2026-03-27,8:13,093,depósito,512.57,Lima Centro,caja
2026-03-27,10:44,055,retiro,490.59,Los Olivos,app
2026-03-27,10:24,036,depósito,239.79,SJL,caja
2026-03-27,9:18,050,depósito,2473.85,SJL,web
2026-03-27,14:46,017,retiro,3899.22,Los Olivos,caja
2026-03-27,14:12,137,retiro,2585.24,Lima Centro,caja
2026-03-27,10:37,146,depósito,1511.25,Lima Centro,caja
2026-03-27,16:49,034,retiro,1306.07,Los Olivos,caja
2026-03-27,14:12,054,retiro,1236.13,San Isidro,web
2026-03-27,14:12,187,depósito,4020.2,SJL,app
2026-03-27,14:32,009,depósito,3507.82,Los Olivos,web
2026-03-27,17:44,228,retiro,1167.7,SJL,caja
2026-03-27,14:49,234,retiro,4055.57,Los Olivos,app
2026-03-27,18:09,205,retiro,1413.61,Miraflores,caja
2026-03-27,8:27,003,retiro,2167.77,Los Olivos,app
2026-03-27,9:38,218,retiro,1540.58,Los Olivos,app
2026-03-27,8:25,003,retiro,390.11,Surco,web
2026-03-27,14:25,222,retiro,4991.32,Los Olivos,app
